id;nb_previous_loans;avg_amount_loans_previous;age;years_on_the_job;flag_own_car;status
5125180;7;132.56458;48;3;0;0
5125282;14;126.083;44;10;0;0
5125556;12;131.97287;43;2;0;0
5125933;16;135.18828;33;0;0;0
5126069;16;139.65196;59;15;1;0
5126184;6;128.08136;58;-999;0;0
5126702;30;134.96608;55;-999;0;0
5132263;52;131.4996;43;6;0;0
5132298;9;123.31087;34;3;1;0
5132793;1;102.33913;51;4;0;0
5135347;5;110.33903;39;1;1;0
5135466;40;125.442474;54;21;0;0
5135866;25;138.76498;57;6;1;0
5135869;26;123.72053;35;3;0;0
5135962;1;141.58006;64;-999;0;0
5136023;7;128.25209;44;23;1;0
5137149;16;132.33478;56;-999;0;0
5137200;12;118.25611;43;11;1;0
5139461;31;127.11086;64;-999;0;0
5139674;14;135.43968;59;-999;1;0
5142893;21;128.92216;42;2;0;0
5142909;8;135.09839;34;11;0;0
5143327;28;133.12042;52;4;0;0
5143600;15;136.88995;32;9;0;0
5145883;58;130.10594;61;-999;0;0
5146140;26;130.367;28;6;0;0
5146581;28;132.85532;44;8;1;0
5148638;1;144.3375;31;0;0;0
5149107;13;135.48749;34;10;0;0
5149173;9;132.8482;28;1;0;0
5149389;4;114.90712;23;1;0;0
5149432;3;125.9632;54;7;1;0
5149725;3;121.02934;29;0;0;0
5149768;20;135.03308;44;26;1;0
5150055;10;148.18254;24;2;0;0
5150308;19;132.79414;58;-999;1;0
5009260;19;122.72673;40;3;0;0
5009819;8;117.08183;41;15;1;0
5009917;19;128.65604;35;1;0;0
5009961;11;124.86493;45;9;1;0
5010358;11;130.89894;39;20;0;0
5010648;4;132.50279;24;1;0;0
5010989;16;137.38727;30;11;0;0
5011002;34;130.71284;29;6;1;0
5018447;8;143.86554;43;4;0;0
5021207;21;128.58075;51;-999;0;0
5021504;16;131.118;57;-999;0;0
5021517;18;144.30544;50;28;0;0
5022240;22;118.67975;42;23;0;0
5022453;42;136.14711;48;5;0;0
5022484;3;120.98023;46;8;0;0
5022682;21;119.94018;53;-999;1;0
5022992;26;138.56192;66;-999;0;0
5023170;21;129.90958;41;6;0;0
5023745;52;128.84723;52;2;0;0
5023963;47;125.1506;35;4;0;0
5025204;38;125.447975;54;9;0;0
5026631;22;135.44579;49;24;0;0
5028565;3;105.088066;43;15;1;0
5028810;36;123.22587;33;2;1;0
5033783;3;108.60998;29;9;0;0
5033890;4;112.88753;57;-999;0;0
5035518;10;120.457146;33;13;1;0
5035844;17;130.61736;50;20;0;0
5037050;11;141.84648;36;10;1;0
5038524;18;124.7686;44;3;0;0
5038553;4;114.72982;40;3;1;0
5041325;19;130.7591;64;18;0;0
5041387;34;121.42585;41;18;1;0
5041389;4;143.38081;41;18;1;0
5041464;27;133.46442;42;18;1;0
5041894;25;121.86765;43;4;0;0
5041904;10;121.03001;43;4;0;0
5041959;41;138.39273;37;5;1;0
5041988;11;133.90242;45;13;0;0
5042085;16;125.72076;53;5;1;0
5042249;17;137.80989;44;1;0;0
5044662;22;132.72403;61;-999;0;0
5045632;16;114.44115;39;7;0;0
5048490;24;132.63385;34;10;1;0
5048580;7;138.20486;59;-999;0;0
5050950;25;129.83719;33;11;0;0
5051041;9;111.25117;61;6;1;0
5052715;4;112.96361;34;2;0;0
5052823;53;131.69986;40;3;0;0
5052903;3;125.38366;38;10;0;0
5053308;36;136.47884;65;-999;0;0
5054008;16;136.13345;54;17;1;0
5054569;33;131.43333;40;15;1;0
5056217;41;134.62274;29;7;0;0
5058257;21;137.08105;49;5;0;0
5058363;29;129.24397;63;-999;0;0
5058444;4;154.21436;65;-999;1;0
5061323;59;135.99121;41;4;1;0
5061379;59;125.396996;54;8;1;0
5061762;27;126.476715;31;1;1;0
5061900;22;147.72205;46;10;0;0
5061925;27;124.14542;56;-999;1;0
5062023;39;129.38696;56;16;0;0
5062083;6;112.08396;29;10;0;0
5062491;11;151.20132;25;6;0;0
5065650;50;125.79833;40;8;1;0
5065655;40;128.5857;60;3;0;0
5066754;14;131.823;42;1;0;0
5066800;5;118.25402;45;1;1;0
5066899;7;127.81049;41;22;0;0
5067932;51;131.08076;46;9;1;0
5067933;54;135.32068;46;9;1;0
5068062;3;171.26822;41;1;1;0
5068069;27;130.50769;62;-999;0;0
5068415;39;120.14653;34;15;0;0
5068729;15;136.09566;27;3;1;0
5069069;9;137.07741;52;7;1;0
5069318;30;128.16971;42;7;1;0
5069446;5;121.025116;44;6;0;0
5074700;3;125.83814;61;29;0;0
5078851;13;121.37109;53;2;1;0
5078871;10;124.29393;32;2;1;0
5079145;12;121.15742;38;8;0;0
5079219;53;129.21521;62;-999;0;0
5085788;25;121.4305;39;1;0;0
5088320;3;110.92645;40;14;0;0
5089075;22;123.86492;30;7;1;0
5089273;12;137.55016;37;9;1;0
5089443;29;133.36871;51;9;0;0
5089473;29;136.48212;39;9;0;0
5089507;28;127.22494;38;5;1;0
5089764;11;118.018295;29;7;1;0
5090151;17;135.12611;40;3;1;0
5090635;20;133.62785;36;1;0;0
5090733;5;131.96205;47;22;0;0
5090756;9;126.04732;42;11;1;0
5091509;38;135.30745;62;-999;1;0
5091695;10;134.01094;42;0;0;0
5091722;28;130.86212;39;6;1;0
5091833;1;114.03102;34;6;1;0
5091837;4;129.92764;62;-999;0;0
5091873;5;131.03821;43;2;0;0
5095124;4;111.664894;39;4;0;0
5095417;52;136.0114;32;5;1;0
5096531;44;122.46636;40;12;1;0
5096777;5;149.98001;59;-999;0;0
5096943;2;138.0396;25;2;0;0
5099816;24;121.28679;60;-999;0;0
5099915;1;140.4354;27;4;0;0
5100077;24;132.6129;49;5;1;0
5100199;6;181.62563;41;7;0;0
5105023;2;125.70037;32;9;0;0
5105205;43;122.537285;47;2;1;0
5105231;41;132.23094;32;8;1;0
5105607;11;132.33026;36;9;0;0
5105682;60;127.43166;66;-999;0;0
5106041;17;145.77597;42;9;1;0
5111116;20;120.78735;32;4;0;0
5113207;7;116.83218;37;16;0;0
5113305;18;133.65013;43;4;0;0
5113330;15;134.12512;61;-999;0;0
5113509;11;127.079956;47;0;1;0
5113976;39;135.20453;33;2;1;0
5114017;7;113.28123;26;3;1;0
5114099;53;129.16827;36;1;1;0
5114130;25;125.8927;57;10;0;0
5115688;49;131.6627;42;7;1;0
5115880;3;121.1044;30;2;0;0
5115890;7;151.43283;23;1;1;0
5116320;7;135.46402;39;5;0;0
5117361;11;128.43817;33;5;1;0
5117626;53;127.688354;27;1;0;0
5117641;11;119.92058;30;0;0;0
5117726;39;122.21898;51;5;0;0
5117927;3;162.76064;34;0;0;0
5117960;22;122.47557;27;1;1;0
5118111;13;136.23819;34;1;0;0
5118155;25;125.859825;45;5;0;0
5118386;60;137.2078;57;7;1;0
5125307;3;117.49622;27;3;0;0
5125900;10;120.418755;59;-999;1;0
5126005;11;136.40785;36;3;1;0
5132326;26;128.93504;54;-999;0;0
5132940;1;141.70854;35;4;0;0
5132975;3;160.73315;40;3;0;0
5135599;7;127.46958;24;1;0;0
5135601;23;134.82217;52;8;0;0
5139499;15;134.96204;38;8;0;0
5139873;50;127.14828;57;13;1;0
5140104;11;118.57083;56;3;0;0
5140107;19;136.12544;55;2;1;0
5142588;1;115.03946;25;2;1;0
5142750;50;122.583405;49;1;0;0
5143188;4;118.726105;35;4;0;0
5143447;27;132.51662;66;-999;0;0
5143575;4;135.50449;25;3;1;0
5145706;20;121.29507;35;12;0;0
5146376;15;125.37687;43;13;0;0
5149203;3;204.3093;42;3;0;0
5149319;24;124.6881;51;16;1;0
5149447;27;133.05763;33;7;1;0
5149493;9;134.50775;34;2;1;0
5149592;37;134.54007;34;5;0;0
5149680;17;126.844376;38;11;1;0
5149763;14;133.08638;37;10;0;0
5149909;8;123.92267;43;7;1;0
5150020;3;107.81582;39;9;1;0
5150050;9;132.86458;49;2;0;0
5009177;49;128.10045;50;3;1;0
5009206;21;130.27245;57;24;0;0
5009296;1;110.3882;58;-999;0;0
5009676;19;122.0638;59;-999;0;0
5009865;42;129.27095;40;3;1;0
5010139;19;139.51091;64;-999;1;0
5010144;6;130.87973;64;-999;1;0
5010147;21;118.422966;34;16;1;0
5010197;7;134.26276;63;-999;0;0
5010373;27;121.06387;65;-999;1;0
5010449;7;125.49989;63;-999;0;0
5010470;40;126.75256;33;6;1;0
5010515;29;135.72353;27;4;1;0
5010637;36;128.92049;34;2;1;0
5021219;13;130.60252;27;2;1;0
5021340;39;125.40199;41;1;1;0
5021744;3;134.53659;28;8;0;0
5021956;7;128.37856;25;6;0;0
5022235;51;125.88587;39;17;1;0
5022425;32;129.23466;52;3;0;0
5022626;13;136.63017;33;6;1;0
5023613;19;125.639946;48;1;1;0
5023910;2;127.46897;62;-999;0;0
5024501;23;135.8678;39;3;1;0
5024525;11;127.193726;40;13;1;0
5024845;13;129.1152;31;1;0;0
5026514;1;188.10211;36;0;1;0
5026534;3;118.70301;43;4;0;0
5026654;24;135.42232;38;3;1;0
5028527;14;119.86508;55;18;1;0
5028610;7;136.42975;29;6;1;0
5028785;8;124.35217;43;8;0;0
5029377;10;126.256676;57;-999;0;0
5035701;30;133.93251;54;7;0;0
5036459;8;112.50435;35;4;1;0
5036614;8;172.39073;33;8;0;0
5036876;51;137.44968;55;-999;0;0
5038534;9;126.557526;44;8;1;0
5038647;53;126.61996;37;1;0;0
5038678;15;122.87018;29;3;0;0
5038847;11;120.58497;46;4;0;0
5041226;10;116.93588;46;28;0;0
5041520;8;149.11519;44;2;1;0
5044486;3;161.55861;45;4;1;0
5045861;18;142.07796;27;8;0;0
5050453;17;127.76903;39;0;0;0
5050523;16;141.57767;64;-999;0;0
5050904;28;122.00862;41;22;0;0
5053128;35;135.8634;31;10;1;0
5053174;28;126.80589;46;6;1;0
5053473;30;128.81822;56;-999;0;0
5053715;2;118.89207;40;4;1;0
5053823;52;134.28775;29;5;1;0
5053967;9;129.40675;31;2;1;0
5054129;1;116.4987;28;4;0;0
5054568;24;129.91737;40;15;1;0
5056035;52;141.29579;50;12;0;0
5056138;19;119.86084;47;2;1;0
5056200;52;136.87337;60;4;1;0
5061461;28;132.0153;49;28;0;0
5061819;26;123.7091;23;4;0;0
5061958;8;117.59301;43;4;0;0
5062031;37;122.907234;26;2;1;0
5062286;13;128.00067;23;3;0;0
5062679;40;129.06477;40;5;0;0
5065427;13;137.64323;64;3;1;0
5065500;30;139.74161;34;7;1;0
5065585;18;127.67783;38;19;1;0
5066784;41;138.55656;43;5;1;0
5066836;12;131.45847;48;5;0;0
5066840;39;123.29118;44;4;1;0
5068428;19;124.611084;52;29;0;0
5069010;13;121.17726;60;10;0;0
5069026;36;126.41933;57;10;1;0
5069268;35;129.08102;35;2;1;0
5069313;35;125.21728;46;2;0;0
5069332;3;113.029396;26;1;1;0
5074614;17;124.678276;59;-999;0;0
5078988;18;127.22137;59;7;1;0
5079085;15;122.89117;30;2;0;0
5085648;2;119.46433;34;1;0;0
5085835;8;128.92352;33;0;0;0
5085868;5;130.90726;50;14;0;0
5085890;17;132.7378;40;22;0;0
5087626;21;136.53348;34;0;0;0
5088062;2;121.99875;32;7;1;0
5088719;1;105.46208;66;-999;0;0
5088844;32;129.7694;28;6;0;0
5089049;38;119.66371;36;9;0;0
5089073;4;134.42558;30;7;1;0
5089298;25;131.06827;51;3;0;0
5090089;1;109.24896;35;5;0;0
5090328;15;128.82986;45;7;0;0
5090566;3;120.10775;63;-999;0;0
5090643;41;126.023;57;5;0;0
5090761;9;132.8797;48;12;0;0
5090765;5;109.790054;35;12;0;0
5091798;47;123.21956;41;3;1;0
5091812;15;143.5193;24;5;1;0
5091831;1;111.78859;34;6;1;0
5091876;10;124.20136;50;19;1;0
5092375;39;128.59615;64;-999;1;0
5094967;58;120.136856;29;5;0;0
5095114;19;136.15897;39;4;0;0
5095453;3;177.4626;27;2;1;0
5095454;18;125.64835;27;2;1;0
5095612;33;122.128136;29;1;0;0
5095625;7;142.38466;38;3;0;0
5095972;40;126.08245;45;3;1;0
5096106;10;121.95673;29;1;1;0
5096260;3;133.22925;43;25;0;0
5096940;12;128.72137;51;2;1;0
5097122;37;121.72282;42;8;1;0
5099781;54;129.35994;42;14;1;0
5099881;6;114.726425;28;1;0;0
5100078;49;121.002686;61;-999;0;0
5100085;6;137.26508;40;13;0;0
5105036;6;111.777176;41;0;0;1
5105702;15;131.76321;33;2;1;0
5105705;16;141.02692;33;2;1;0
5105740;22;137.36176;34;2;0;1
5105784;34;125.24713;44;0;1;0
5105862;20;136.26175;44;1;0;0
5105929;20;130.00613;55;1;0;0
5112761;58;122.174416;30;6;1;0
5113386;49;130.49269;48;2;1;0
5113817;30;131.46585;45;7;0;0
5113927;8;136.39363;64;-999;0;0
5113970;30;125.55248;45;10;1;0
5114249;43;136.98624;31;5;0;0
5114312;30;122.067245;28;1;1;0
5114610;53;133.3523;52;-999;1;0
5114625;11;142.00055;57;5;0;0
5114637;5;146.60637;30;1;0;1
5116129;2;126.73325;35;6;1;0
5116231;8;122.967834;50;5;0;0
5117084;12;134.13301;33;0;1;0
5117149;7;118.1626;44;1;1;0
5117584;16;119.23413;50;12;0;0
5117604;21;135.10623;39;6;0;0
5117620;15;122.509705;59;11;0;0
5117712;49;126.594025;33;1;0;0
5118629;8;127.60307;38;5;1;0
5125437;23;132.87672;50;12;1;0
5125534;20;132.40483;51;0;0;0
5125650;15;126.469444;62;-999;1;0
5126009;16;134.09622;55;4;0;0
5126831;18;129.93716;60;-999;0;0
5132436;38;130.58774;53;-999;0;0
5132721;13;129.83897;67;8;0;0
5137326;48;127.87572;62;-999;0;0
5137390;22;127.53329;30;7;0;0
5139491;15;130.96576;44;1;0;0
5139848;5;130.94543;29;7;1;0
5142229;30;128.41675;51;-999;0;0
5142270;1;103.17094;43;1;0;0
5142829;38;129.92378;46;8;0;0
5142843;49;138.3676;31;6;0;0
5142937;7;124.61429;58;-999;0;0
5143073;17;116.31405;26;1;1;0
5143190;32;124.80355;33;9;1;0
5143335;34;119.66023;51;4;0;0
5143422;14;122.281586;25;2;1;0
5146204;21;131.31459;28;6;1;0
5146511;5;130.35518;43;11;0;0
5146576;19;127.39972;44;8;1;0
5148623;19;122.780754;62;-999;0;0
5148720;50;121.881165;36;7;1;0
5149318;7;129.81271;51;16;1;0
5149524;14;128.07947;51;-999;0;0
5149867;40;134.08315;49;-999;0;0
5150422;25;131.39978;60;-999;0;0
5150476;21;123.23852;30;4;1;0
5008830;31;138.95619;27;4;0;0
5008856;3;132.91441;43;9;1;0
5009309;31;126.10284;55;-999;1;0
5009401;56;133.21098;34;1;0;0
5009682;30;122.69924;59;-999;0;0
5009890;15;119.90947;36;3;1;0
5010508;6;126.48245;38;12;1;0
5010763;25;124.90249;38;1;1;0
5010966;7;136.15714;31;7;0;0
5011031;14;130.2079;48;21;0;1
5022093;48;122.61051;61;-999;0;0
5022466;40;126.46298;47;9;1;0
5023066;11;117.56985;64;-999;0;0
5023188;23;126.67567;47;7;1;0
5023934;21;111.85949;41;6;0;0
5024179;16;129.10547;60;-999;0;0
5024299;13;117.80241;48;20;0;0
5025018;32;133.9154;28;3;1;0
5025066;25;136.50554;41;22;1;0
5025951;5;121.44776;37;15;0;0
5025971;2;183.28462;63;-999;0;0
5026200;7;151.33199;52;9;0;0
5026524;3;117.50844;44;1;0;0
5028287;10;133.8817;33;7;0;0
5028323;17;146.90271;63;-999;1;0
5028504;20;119.51196;39;10;0;0
5028530;51;127.30624;43;1;0;0
5028737;46;136.95595;34;11;0;0
5029066;3;133.0001;58;-999;0;0
5029743;3;114.09726;59;3;1;0
5029776;7;121.64633;58;2;0;0
5035435;14;123.55159;47;23;1;0
5036277;3;106.17792;57;4;0;0
5036337;1;121.11808;55;-999;1;0
5036727;50;125.39586;57;-999;0;0
5037133;36;128.04544;52;12;0;0
5037153;60;127.49346;43;11;0;0
5037181;10;123.60519;41;3;0;0
5037182;4;118.23205;45;1;0;0
5038505;15;138.17155;32;12;0;0
5038742;14;129.54254;43;0;0;0
5041135;26;124.94998;47;2;0;0
5041326;37;127.118454;64;18;0;0
5041560;33;142.42279;35;1;1;0
5041789;11;121.664734;57;3;1;0
5041980;55;124.54177;40;13;0;0
5045859;27;138.39908;27;8;0;0
5045951;5;105.83384;36;7;1;0
5046377;1;103.90363;53;5;0;0
5047658;49;130.24078;40;13;1;0
5047863;26;132.12602;34;9;1;0
5050847;1;116.73076;40;7;0;0
5050969;2;113.231346;44;21;0;0
5052687;28;123.997955;61;-999;0;0
5052780;4;155.02382;36;1;0;0
5053024;2;108.24201;41;1;1;0
5053084;40;138.88747;51;2;0;0
5053814;26;127.582924;40;12;1;0
5054166;38;127.16316;31;1;0;0
5054214;9;137.58046;31;6;1;0
5054322;13;135.1293;61;-999;0;0
5058379;12;133.87909;49;25;0;0
5061081;2;112.881424;29;7;0;0
5061260;39;125.436745;25;5;0;0
5061963;16;132.73405;25;1;0;0
5062190;58;125.64745;39;1;1;0
5062215;59;127.34825;36;4;0;0
5062457;12;135.76485;38;0;0;1
5062548;42;133.61256;33;6;0;0
5065408;10;129.75687;42;4;0;0
5065656;7;121.13272;40;3;0;0
5066520;8;110.530174;55;29;0;0
5067056;35;140.78555;42;8;1;0
5067435;36;137.40573;56;-999;0;0
5067442;29;132.71861;60;-999;0;0
5067463;3;106.18106;31;4;0;0
5067545;25;126.63616;58;7;0;0
5067733;21;132.03337;28;7;0;0
5067790;18;115.83419;41;20;1;0
5067974;4;144.14696;43;25;0;0
5068041;8;119.20861;45;4;1;0
5068320;13;133.20522;62;-999;0;0
5068405;11;111.17461;27;4;0;0
5068737;19;127.61503;25;5;1;0
5068948;15;133.1873;49;14;0;0
5074523;2;107.98748;52;10;0;0
5074591;14;136.5841;59;10;1;0
5074733;12;127.234245;30;7;1;0
5079156;20;137.88542;40;3;1;0
5079167;26;125.442535;37;4;1;0
5085831;15;140.3414;37;6;1;0
5085861;13;130.5241;50;14;0;0
5085874;40;121.321655;26;3;1;0
5087637;5;122.9756;67;-999;0;0
5087828;10;121.52148;29;6;0;0
5088192;30;132.21606;66;-999;1;0
5089580;4;119.33763;32;1;1;0
5089698;9;122.136795;63;-999;0;0
5089816;16;120.506004;33;9;0;0
5089943;17;123.4553;40;17;1;0
5090121;36;136.0857;33;0;0;0
5090842;16;129.54549;60;15;1;0
5091072;2;110.917206;37;13;0;0
5091258;3;143.0241;46;5;0;0
5091341;10;120.39398;30;4;0;0
5091685;6;125.130936;44;1;1;0
5091916;7;114.13794;37;12;0;0
5091921;3;127.120995;42;15;0;0
5091928;5;137.92911;46;11;1;0
5092057;30;136.09656;43;9;0;0
5095272;49;123.725876;28;2;1;0
5095274;5;117.7633;28;2;1;0
5095515;32;129.60484;56;3;1;0
5097038;17;123.54852;27;4;1;0
5097139;17;129.25452;40;3;0;0
5100296;59;126.60634;57;-999;1;0
5100384;44;120.43448;58;-999;0;0
5104942;36;121.420135;46;1;0;0
5105207;25;147.92758;59;-999;0;0
5105528;8;137.24753;27;5;1;0
5105656;4;140.08467;41;14;0;0
5105700;15;119.81809;33;2;1;0
5111062;11;137.41614;48;8;1;0
5111079;17;131.09079;57;4;1;0
5112856;8;136.39223;30;12;1;0
5113607;31;132.08748;30;1;0;0
5115505;10;122.394714;29;4;1;0
5115538;1;114.57645;52;11;0;0
5116251;23;129.22868;61;40;0;0
5116542;35;130.55618;51;5;0;0
5116591;6;153.1297;43;2;1;0
5116706;9;128.61235;36;9;0;0
5117170;28;115.23793;65;-999;1;1
5117311;25;134.24644;49;10;0;0
5117409;8;112.38798;46;4;0;0
5117528;30;134.27126;39;10;0;0
5117568;25;120.718056;28;9;1;0
5117907;6;136.62721;59;-999;1;0
5117991;2;105.55869;62;-999;0;0
5118176;14;111.889206;33;6;0;0
5118338;17;123.339584;41;5;1;0
5118392;23;126.73902;31;13;1;0
5118531;19;149.12076;34;2;0;0
5118553;37;129.66731;51;5;1;0
5125224;6;124.37472;50;17;0;0
5125273;5;126.12408;34;3;0;0
5125294;3;102.095795;46;4;1;0
5125474;23;119.68088;36;8;1;0
5125486;43;122.68562;56;-999;0;0
5125695;9;108.90049;27;5;1;0
5125812;17;134.64844;39;6;1;0
5125835;49;133.08745;50;7;1;0
5126029;18;141.72119;47;2;1;0
5126362;33;123.572914;34;1;0;0
5126593;48;122.93742;56;21;1;0
5132467;6;145.94064;28;3;0;0
5132584;2;120.16352;48;7;0;0
5132727;4;124.425255;35;2;0;0
5132852;8;131.77522;48;10;0;0
5137199;36;124.73424;43;11;1;0
5137312;12;147.62018;37;4;1;0
5137438;17;129.00645;33;2;0;0
5137493;15;119.50362;32;8;1;0
5139467;23;132.787;27;1;1;0
5142137;41;138.02103;46;14;0;0
5142321;11;148.48674;27;5;1;0
5142677;7;117.78796;56;-999;0;0
5142929;14;129.76321;58;-999;1;0
5143008;6;131.98663;51;-999;1;0
5143211;2;109.84947;32;4;1;0
5143347;10;140.56921;23;3;0;0
5145696;18;134.17838;26;2;1;0
5145866;32;140.49779;39;2;0;0
5146120;11;130.95149;55;-999;0;0
5148449;39;126.48944;31;6;1;0
5148566;39;133.42682;53;14;0;0
5149057;33;133.26962;52;12;0;0
5149239;24;132.08202;26;3;0;0
5149394;22;127.67076;37;3;0;0
5009716;16;122.84768;26;5;0;0
5009930;19;141.95555;55;20;1;0
5010016;9;121.9833;35;2;1;0
5010078;10;122.54578;34;3;1;0
5010129;50;138.1454;35;6;0;0
5010289;1;135.37346;56;-999;0;0
5010304;28;131.30602;55;17;0;0
5010697;40;128.63086;38;8;1;0
5021281;43;124.36758;39;16;1;0
5021386;5;129.09566;30;2;0;0
5021390;5;145.25984;30;2;0;0
5021404;7;121.07539;60;-999;0;0
5021439;5;135.52107;26;4;0;0
5021632;21;138.72238;32;9;0;0
5021791;29;130.02089;41;19;1;0
5022051;40;127.910255;35;12;0;0
5022196;5;116.90126;33;2;1;0
5022253;30;125.704155;42;23;0;0
5022836;32;125.118454;47;4;1;0
5022990;26;133.43837;66;-999;0;0
5023020;59;137.57031;57;-999;0;0
5023191;1;104.19982;60;-999;0;0
5023309;41;134.8165;29;5;1;0
5023665;10;111.167145;39;3;0;0
5023757;51;128.76373;63;-999;1;0
5023935;10;142.18121;41;6;0;0
5024250;38;128.24599;54;4;0;0
5024719;1;138.25659;36;0;0;0
5025170;13;127.24785;32;7;1;0
5026094;11;116.36742;56;14;0;0
5026367;5;131.20558;37;15;0;0
5028334;8;143.44955;35;0;1;0
5028424;8;145.81946;49;4;0;0
5028604;11;123.600685;40;7;0;0
5028617;32;123.4985;26;5;0;0
5028865;54;133.52953;46;9;0;0
5028911;12;152.48625;53;3;0;0
5028974;34;136.36476;31;2;1;0
5029106;26;122.49817;36;10;1;0
5029291;34;124.44769;57;-999;0;0
5029452;20;133.648;48;9;1;0
5029582;10;126.08009;42;5;0;0
5029691;31;130.81247;55;15;1;0
5033493;21;129.77774;47;7;0;0
5033833;45;123.20103;34;1;1;0
5036685;7;131.62843;45;2;0;0
5042028;35;119.114136;31;5;0;0
5042125;18;123.239876;49;-999;1;0
5042271;8;136.25363;66;-999;0;0
5042359;48;128.29495;30;2;1;0
5044482;3;115.46669;45;4;1;0
5045114;5;160.71573;58;-999;0;0
5045623;47;129.32703;39;7;0;0
5046058;29;128.49124;35;6;0;0
5046404;20;127.2241;66;-999;0;0
5046453;11;151.4983;33;1;1;0
5047689;5;110.60864;53;13;0;0
5047745;48;125.56431;28;5;0;0
5048241;5;127.03616;33;7;1;0
5048278;20;122.4058;53;7;0;0
5048456;34;122.9877;46;9;0;0
5050608;17;133.55743;50;20;0;0
5050955;5;113.255165;40;-999;0;0
5052615;22;134.92213;37;1;0;0
5052963;15;128.66637;27;7;1;0
5053109;10;130.30992;65;-999;0;0
5053544;57;132.01285;31;2;1;0
5054260;8;130.40373;28;7;0;0
5056095;32;137.6143;62;-999;0;0
5058251;16;120.25994;35;1;0;0
5058438;2;128.4796;57;0;1;0
5058487;11;136.65474;42;4;0;0
5061369;32;129.04408;47;23;0;0
5062291;46;131.43152;49;7;1;0
5062451;2;105.22343;42;4;0;0
5062605;46;127.600784;50;5;1;0
5062695;13;114.99054;40;10;0;0
5065335;14;121.470634;27;5;0;0
5066498;51;129.52014;33;15;0;0
5066672;39;133.00485;44;4;0;0
5067224;44;139.61493;46;20;1;0
5067360;17;130.62105;44;22;1;0
5068274;52;121.14966;44;5;1;0
5068376;26;134.8752;33;4;0;0
5068698;23;138.7013;40;15;1;0
5068795;14;135.17578;32;1;1;0
5069111;18;125.43709;29;2;1;0
5074658;56;127.972435;46;7;1;0
5078892;8;128.35933;47;6;1;0
5078982;21;125.659164;59;7;1;0
5079115;10;120.52593;33;2;1;0
5085676;1;160.57925;55;5;0;0
5085704;39;131.34114;53;-999;1;0
5085875;7;123.4506;26;3;1;0
5085905;13;128.56941;28;9;0;0
5086057;17;136.99327;56;26;0;0
5088298;6;115.279335;56;1;0;0
5088566;36;127.64135;54;20;0;0
5088655;4;142.12935;46;7;1;0
5089001;34;130.54349;40;3;0;0
5089043;17;124.23024;34;2;1;0
5090703;6;113.28764;37;1;0;0
5090898;27;132.53369;30;7;1;0
5090940;48;132.1434;37;12;1;0
5091279;5;135.74602;36;2;1;0
5091585;6;115.051216;33;6;0;0
5092041;53;123.5451;68;-999;1;0
5092147;8;130.02142;28;1;1;0
5092416;12;143.09344;48;4;1;0
5092455;35;124.451195;44;14;0;0
5095037;25;130.49588;28;0;1;0
5095360;3;117.19871;29;1;0;0
5095482;15;133.13301;42;0;0;0
5095860;43;129.43304;56;15;0;0
5095898;6;117.03341;44;7;0;0
5095937;3;122.40451;47;10;0;0
5096459;6;134.95732;27;4;1;0
5100033;28;126.073685;40;3;1;0
5100197;22;126.49309;42;1;1;0
5100272;48;126.36635;54;2;0;0
5105104;15;125.62858;29;9;0;0
5105365;12;118.172104;52;3;0;0
5105637;21;144.43996;36;7;0;0
5105640;34;148.0022;57;-999;0;0
5105886;29;131.26663;33;8;0;0
5106039;30;135.85126;42;9;1;0
5112662;25;133.78876;33;2;0;0
5112814;27;126.21935;41;16;0;0
5113078;39;144.49246;41;21;1;0
5113239;32;129.10687;46;0;0;0
5113335;17;116.962494;57;7;0;1
5113404;31;135.11424;30;2;1;0
5113732;19;125.44813;42;9;1;0
5113750;4;127.004196;39;5;1;0
5113984;30;121.01839;33;2;1;0
5115585;34;130.96388;57;11;1;0
5115751;35;132.80621;29;6;1;0
5115828;12;139.30353;35;0;1;0
5115899;43;128.96312;62;-999;0;0
5116339;35;135.919;58;1;1;0
5116381;28;120.664246;25;4;0;0
5116437;34;129.69336;40;17;1;0
5116896;37;140.57022;64;12;0;0
5117099;10;139.97295;38;-999;1;0
5117109;5;114.14463;65;-999;0;0
5117581;31;139.76472;50;12;0;0
5117699;28;133.3177;56;11;1;0
5117709;7;130.49844;56;11;1;0
5125137;9;138.0811;47;1;0;0
5125158;26;120.307755;33;5;0;0
5125159;6;123.26269;33;5;0;0
5125302;16;117.58965;57;-999;0;0
5125729;9;113.63999;36;9;1;0
5125744;5;173.31133;29;5;0;0
5125818;46;129.01033;54;15;1;0
5125829;29;132.63231;32;11;1;0
5125847;16;127.74347;49;4;0;0
5126137;60;122.106995;43;10;1;0
5126360;15;121.95207;34;1;0;0
5126805;15;124.77864;27;1;0;0
5132330;6;109.318954;62;-999;0;0
5132755;12;119.0379;29;1;0;0
5135382;54;139.42722;55;14;0;0
5135600;34;134.22281;24;1;0;0
5135702;12;139.16957;30;4;0;0
5135776;55;132.12256;42;5;1;0
5136018;25;126.89296;65;-999;0;0
5136947;19;135.7138;56;6;0;0
5137180;9;130.35672;31;5;1;0
5139356;20;139.86017;51;8;1;0
5142196;18;141.1887;30;3;0;0
5142242;18;126.96221;45;22;1;0
5142339;11;122.960266;35;9;1;0
